id,group_id,hop_index,n_hops,hop,label,question,answer,source,supporting_title,supporting_sent_id,is_injected_error,split
5abddc0a5542991f66106077-error,5abddc0a5542991f66106077,3,4,"Christopher Robert Evans (born June 13, 1981) is an American actor and filmmaker.",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,Chris Evans (actor),0,False,test
5abddc0a5542991f66106077-error,5abddc0a5542991f66106077,4,4,"Evans is known for his superhero roles as the Marvel Comics characters Steve Rogers / Captain America in the Marvel Cinematic Universe and Johnny Storm / Human Torch in ""Fantastic Four"" and .",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,Chris Evans (actor),1,False,test
5ae4be1e55429960a22e0198-clean,5ae4be1e55429960a22e0198,1,3,"""Shether"" is a song released by American rapper Remy Ma.",0,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Shether,0,False,train
5ae4be1e55429960a22e0198-clean,5ae4be1e55429960a22e0198,2,3,"Reminisce Mackie (née Smith; May 30, 1980), known professionally as Remy Ma, (formerly Remy Martin), is an American rapper.",0,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Remy Ma,0,False,train
5ae4be1e55429960a22e0198-clean,5ae4be1e55429960a22e0198,3,3,"She is one of only five female rappers to ever top the ""Billboard"" charts and one of only three multiple winners of the BET Award for Best Female Hip-Hop Artist, which she won in 2005 and 2017.",0,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Remy Ma,2,False,train
5ae4be1e55429960a22e0198-error,5ae4be1e55429960a22e0198,1,3,"""Shether"" is a song released by American rapper Remy Ma.",0,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Shether,0,False,train
5ae4be1e55429960a22e0198-error,5ae4be1e55429960a22e0198,2,3,"Reminisce Mackie (née Smith; May 30, 1983), known professionally as Remy Ma, (formerly Remy Martin), is an American rapper.",1,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Remy Ma,0,True,train
5ae4be1e55429960a22e0198-error,5ae4be1e55429960a22e0198,3,3,"She is one of only five female rappers to ever top the ""Billboard"" charts and one of only three multiple winners of the BET Award for Best Female Hip-Hop Artist, which she won in 2005 and 2017.",0,Shether was a song by which American rapper who topped the Billboard charts?,Remy Ma,hotpotqa,Remy Ma,2,False,train
5ab2c8a655429916697740d0-clean,5ab2c8a655429916697740d0,1,3,Acronicta digna is a moth of the Noctuidae family.,0,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Acronicta digna,0,False,train
5ab2c8a655429916697740d0-clean,5ab2c8a655429916697740d0,2,3,"It is found in the Korean Peninsula, China, Japan (Honshu, Shikoku, Kyushu), the Russian Far East (Primorye, southern Khabarovsk, Amur region) and Taiwan.",0,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Acronicta digna,1,False,train
5ab2c8a655429916697740d0-clean,5ab2c8a655429916697740d0,3,3,"Shikoku (四国 , ""four provinces"") is the smallest (225 km long and between 50 and wide) and least populous (3.8 million as of 2015 ) of the four main islands of Japan, located south of Honshu and east of the island of Kyushu.",0,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Shikoku,0,False,train
5ab2c8a655429916697740d0-error,5ab2c8a655429916697740d0,1,3,Acronicta digna is a moth of the Noctuidae family.,0,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Acronicta digna,0,False,train
5ab2c8a655429916697740d0-error,5ab2c8a655429916697740d0,2,3,"It is found in the Korean Peninsula, China, Japan (Honshu, Shikoku, Kyushu), the Russian Far East (Primorye, southern Khabarovsk, Amur region) and Taiwan.",0,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Acronicta digna,1,False,train
5ab2c8a655429916697740d0-error,5ab2c8a655429916697740d0,3,3,"Shikoku (四国 , ""four provinces"") is the smallest (226 km long and between 50 and wide) and least populous (3.8 million as of 2015 ) of the four main islands of Japan, located south of Honshu and east of the island of Kyushu.",1,What is the smallest of the four main islands of Japan where the Acronicta digna moth can be found?,Shikoku,hotpotqa,Shikoku,0,True,train
5a7d503e5542991319bc93a2-clean,5a7d503e5542991319bc93a2,1,2,"""How to Be a Heartbreaker"" is a song by Welsh recording artist Marina and the Diamonds from the American version of her second studio album ""Electra Heart"" (2012).",0,Which Marina and the Diamonds song was released on December 7?,"""How to Be a Heartbreaker""",hotpotqa,How to Be a Heartbreaker,0,False,train
5a7d503e5542991319bc93a2-clean,5a7d503e5542991319bc93a2,2,2,"Diamandis has described herself as an ""indie artist with pop goals"" and often analyses components of human behavior in her music.",0,Which Marina and the Diamonds song was released on December 7?,"""How to Be a Heartbreaker""",hotpotqa,Marina and the Diamonds,1,False,train
5a7d503e5542991319bc93a2-error,5a7d503e5542991319bc93a2,1,2,"""How to Be a Heartbreaker"" is a song by Welsh recording artist Happy from the American version of her second studio album ""Electra Heart"" (2012).",1,Which Marina and the Diamonds song was released on December 7?,"""How to Be a Heartbreaker""",hotpotqa,How to Be a Heartbreaker,0,True,train
5a7d503e5542991319bc93a2-error,5a7d503e5542991319bc93a2,2,2,"Diamandis has described herself as an ""indie artist with pop goals"" and often analyses components of human behavior in her music.",0,Which Marina and the Diamonds song was released on December 7?,"""How to Be a Heartbreaker""",hotpotqa,Marina and the Diamonds,1,False,train
5abdbf885542993f32c2a04a-clean,5abdbf885542993f32c2a04a,1,3,Schindler's List is a 1993 American epic historical period drama film directed and co-produced by Steven Spielberg and scripted by Steven Zaillian.,0,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Schindler's List,0,False,train
5abdbf885542993f32c2a04a-clean,5abdbf885542993f32c2a04a,2,3,"It stars Liam Neeson as Schindler, Ralph Fiennes as SS officer Amon Göth, and Ben Kingsley as Schindler's Jewish accountant Itzhak Stern.",0,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Schindler's List,3,False,train
5abdbf885542993f32c2a04a-clean,5abdbf885542993f32c2a04a,3,3,"Amon Leopold Göth (] ; alternative spelling ""Goeth""; 11 December 1908 – 13 September 1946;    ) was an Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów in German-occupied Poland for most of the camp's existence during World War II.",0,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Amon Göth,0,False,train
5abdbf885542993f32c2a04a-error,5abdbf885542993f32c2a04a,1,3,Schindler's List is a 1993 American epic historical period drama film directed and co-produced by Steven Spielberg and scripted by Steven Zaillian.,0,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Schindler's List,0,False,train
5abdbf885542993f32c2a04a-error,5abdbf885542993f32c2a04a,2,3,"It stars Liam Neeson as Schindler, Ralph Fiennes as SS officer Amon Göth, and Ben Kingsley as Schindler's Jewish accountant Itzhak Stern.",0,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Schindler's List,3,False,train
5abdbf885542993f32c2a04a-error,5abdbf885542993f32c2a04a,3,3,"Amon Leopold Göth (] ; alternative spelling ""Goeth""; 11 December 1910 – 13 September 1946;    ) was an Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów in German-occupied Poland for most of the camp's existence during World War II.",1,"When was the Austrian SS-""Hauptsturmführer"" (captain) and the commandant of the Kraków-Płaszów concentration camp in Płaszów died who was a star in Schindler's List with Liam Neeson?",13 September 1946,hotpotqa,Amon Göth,0,True,train
5a754c6e5542996c70cfaedb-clean,5a754c6e5542996c70cfaedb,1,4,Cristine Prosperi (born  1993 ) is a Canadian actress.,0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Cristine Prosperi,0,False,train
5a754c6e5542996c70cfaedb-clean,5a754c6e5542996c70cfaedb,2,4,"She is known for portraying Imogen Moreno on """", Tiara Turner on the Family Channel series ""Really Me"", and Mikayla in the TeenNick series ""Open Heart"".",0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Cristine Prosperi,1,False,train
5a754c6e5542996c70cfaedb-clean,5a754c6e5542996c70cfaedb,3,4,Open Heart is a 2015 American-Canadian mystery-drama television series produced by the Epitome Pictures unit of DHX Media in association with marblemedia.,0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Open Heart (TV series),0,False,train
5a754c6e5542996c70cfaedb-clean,5a754c6e5542996c70cfaedb,4,4,"It first aired on January 20, 2015, on TeenNick in the United States and previously on YTV; now currently on ABC Spark in Canada.",0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Open Heart (TV series),1,False,train
5a754c6e5542996c70cfaedb-error,5a754c6e5542996c70cfaedb,1,4,Cristine Prosperi (born  1994 ) is a Canadian actress.,1,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Cristine Prosperi,0,True,train
5a754c6e5542996c70cfaedb-error,5a754c6e5542996c70cfaedb,2,4,"She is known for portraying Imogen Moreno on """", Tiara Turner on the Family Channel series ""Really Me"", and Mikayla in the TeenNick series ""Open Heart"".",0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Cristine Prosperi,1,False,train
5a754c6e5542996c70cfaedb-error,5a754c6e5542996c70cfaedb,3,4,Open Heart is a 2015 American-Canadian mystery-drama television series produced by the Epitome Pictures unit of DHX Media in association with marblemedia.,0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Open Heart (TV series),0,False,train
5a754c6e5542996c70cfaedb-error,5a754c6e5542996c70cfaedb,4,4,"It first aired on January 20, 2015, on TeenNick in the United States and previously on YTV; now currently on ABC Spark in Canada.",0,Cristine Prosperi played Mikayla in a TeenNick series that first aired in what year?,2015,hotpotqa,Open Heart (TV series),1,False,train
5a8c8ad6554299585d9e36db-clean,5a8c8ad6554299585d9e36db,1,3,She went to convent school in Siebenbürgen and at the age of 15 she got to know the circus family Madigans with John and Laura who at that time toured with circus Krembser in Vienna.,0,Who did Gisela Antonia Brož know that was raised in an American circus family of Irish background?,John Adalbert Madigan,hotpotqa,Gisela Brož,2,False,validation
5a8c8ad6554299585d9e36db-clean,5a8c8ad6554299585d9e36db,2,3,"John Adalbert Madigan, (12 August 1850 - 23 August 1897) was an American circus performer and ringmaster, during the later years of his life he worked in Scandinavia.",0,Who did Gisela Antonia Brož know that was raised in an American circus family of Irish background?,John Adalbert Madigan,hotpotqa,John Madigan (ringmaster),0,False,validation
5a8c8ad6554299585d9e36db-clean,5a8c8ad6554299585d9e36db,3,3,He was raised in an American circus family of Irish background.,0,Who did Gisela Antonia Brož know that was raised in an American circus family of Irish background?,John Adalbert Madigan,hotpotqa,John Madigan (ringmaster),1,False,validation
5a8c8ad6554299585d9e36db-error,5a8c8ad6554299585d9e36db,1,3,She went to convent school in Siebenbürgen and at the age of 15 she got to know the circus family Madigans with John and Laura who at that time toured with circus Krembser in Vienna.,0,Who did Gisela Antonia Brož know that was raised in an American circus family of Irish background?,John Adalbert Madigan,hotpotqa,Gisela Brož,2,False,validation
5a8c8ad6554299585d9e36db-error,5a8c8ad6554299585d9e36db,2,3,"John Adalbert Madigan, (12 August 1850 - 23 August 1900) was an American circus performer and ringmaster, during the later years of his life he worked in Scandinavia.",1,Who did Gisela Antonia Brož know that was raised in an American circus family of Irish background?,John Adalbert Madigan,hotpotqa,John Madigan (ringmaster),0,True,validation
